frame_time,frame,dist_x,frame_time,H,W,C_x,C_y,dist_y,gps_dist,unit,vehicle
2020-03-06 18:27:15,55200,8.92179104477612,18:27:15,195,228,338.0,396.5,7.342602564102565,10.008172944310132,10,truck
2020-03-06 18:27:16,55230,11.06962962962963,18:27:16,158,174,359.0,401.0,9.062072784810127,12.543509490350797,10,truck
2020-03-06 18:27:17,55260,14.12031496062992,18:27:17,127,132,382.0,393.5,11.274074803149608,15.19169914256534,10,truck
2020-03-06 18:27:18,55290,18.113939393939397,18:27:18,100,106,403.0,386.0,14.318075,18.019074243082944,10,truck
2020-03-06 18:27:19,55320,22.416,18:27:19,82,90,419.0,390.0,17.46106707317073,20.770742299599533,10,truck
2020-03-06 18:27:20,55350,24.906666666666663,18:27:20,74,78,427.0,389.0,19.348750000000003,23.56882876455508,10,truck
2020-03-06 18:27:21,55380,26.371764705882352,18:27:21,68,72,424.0,388.0,21.055992647058826,25.83552212360026,10,truck
2020-03-06 18:27:22,55410,28.02,18:27:22,63,66,425.0,385.5,22.727103174603176,27.55444042493801,10,truck
2020-03-06 18:27:23,55440,30.91862068965517,18:27:23,58,62,429.0,389.0,24.686336206896552,28.66937082839222,10,truck
2020-03-06 18:27:24,55470,30.91862068965517,18:27:24,58,62,429.0,389.0,24.686336206896552,28.85787589096544,10,truck
2020-03-06 18:27:25,55500,28.923870967741934,18:27:25,60,64,428.0,390.0,23.863458333333334,28.85787589096544,10,truck
2020-03-06 18:27:26,55530,28.02,18:27:26,66,68,422.0,393.0,21.69405303030303,27.209749741226325,10,truck
2020-03-06 18:27:27,55560,26.371764705882352,18:27:27,68,74,415.0,388.0,21.055992647058826,26.22662567868868,10,truck
2020-03-06 18:27:28,55590,25.618285714285715,18:27:28,68,74,415.0,386.0,21.055992647058826,25.269967204420563,10,truck
2020-03-06 18:27:29,55620,24.906666666666663,18:27:29,74,80,410.0,391.0,19.348750000000003,24.557520604542315,10,truck
2020-03-06 18:27:30,55650,24.233513513513515,18:27:30,74,82,411.0,389.0,19.348750000000003,24.21018878061614,10,truck
2020-03-06 18:27:31,55680,24.906666666666663,18:27:31,74,80,412.0,386.0,19.348750000000003,24.619692971777067,10,truck
2020-03-06 18:27:32,55710,24.906666666666663,18:27:32,71,76,416.0,389.5,20.16630281690141,24.619692971777067,10,truck
2020-03-06 18:27:33,55740,25.618285714285715,18:27:33,68,74,417.0,394.0,21.055992647058826,25.408298521106406,10,truck
2020-03-06 18:27:34,55770,26.371764705882352,18:27:34,66,70,419.0,393.0,21.69405303030303,26.488304737632912,10,truck
2020-03-06 18:27:35,55800,28.02,18:27:35,60,66,425.0,384.0,23.863458333333334,28.08896928721665,10,truck
2020-03-06 18:27:36,55830,29.888,18:27:36,60,64,428.0,390.0,23.863458333333334,28.36400952702669,10,truck
2020-03-06 18:27:37,55860,28.923870967741934,18:27:37,60,64,426.0,390.0,23.863458333333334,28.35670418266965,10,truck
2020-03-06 18:27:38,55890,29.888,18:27:38,58,62,427.0,391.0,24.686336206896552,27.91673278307702,10,truck
2020-03-06 18:27:39,55920,27.17090909090909,18:27:39,63,64,436.0,391.5,22.727103174603176,26.964292023450003,10,truck
2020-03-06 18:27:40,55950,27.17090909090909,18:27:40,66,68,450.0,393.0,21.69405303030303,26.964292023450003,10,truck
2020-03-06 18:27:41,55980,25.618285714285715,18:27:41,68,76,480.0,396.0,21.055992647058826,25.505992606165144,10,truck
2020-03-06 18:27:42,56010,22.416,18:27:42,79,86,505.0,393.5,18.124145569620254,21.462726864161727,10,truck
