frame_time,frame,dist_x,frame_time,H,W,C_x,C_y,dist_y,gps_dist,unit,vehicle
2020-03-06 20:18:26,255300,77.9686956521739,20:18:26,23,34,507.0,418.5,53.46500000000001,48.26443795471788,12,car
2020-03-06 20:18:27,255330,77.9686956521739,20:18:27,21,26,509.0,420.5,58.55690476190477,57.23952966042128,12,car
2020-03-06 20:18:28,255360,85.39428571428572,20:18:28,18,24,508.0,416.0,68.3163888888889,64.52981505278298,12,car
2020-03-06 20:18:29,255390,105.4870588235294,20:18:29,18,20,514.0,419.0,68.3163888888889,69.32430435100369,12,car
2020-03-06 20:18:30,255420,94.38315789473684,20:18:30,18,22,517.0,416.0,68.3163888888889,69.32430435100369,12,car
2020-03-06 20:18:31,255450,105.4870588235294,20:18:31,13,18,521.0,424.5,94.5919230769231,71.52572973459615,12,car
2020-03-06 20:18:32,255480,105.4870588235294,20:18:32,15,18,521.0,406.5,81.97966666666667,71.7773262713892,12,car
2020-03-06 20:18:33,255510,85.39428571428572,20:18:33,15,20,518.0,417.5,81.97966666666667,71.7773262713892,12,car
2020-03-06 20:18:34,255540,94.38315789473684,20:18:34,18,24,518.0,424.0,68.3163888888889,70.1724937753849,12,car
2020-03-06 20:18:35,255570,94.38315789473684,20:18:35,18,24,516.0,421.0,68.3163888888889,67.15929515953965,12,car
2020-03-06 20:18:36,255600,94.38315789473684,20:18:36,21,30,515.0,425.5,58.55690476190477,59.02082537219229,12,car
2020-03-06 20:18:37,255630,77.9686956521739,20:18:37,21,30,517.0,430.5,58.55690476190477,54.40977245217724,12,car
2020-03-06 20:18:38,255660,71.7312,20:18:38,26,36,516.0,425.0,47.29596153846155,44.933907259480975,12,car
2020-03-06 20:18:39,255690,57.84774193548387,20:18:39,29,38,529.0,426.5,42.40327586206897,39.64461991577917,12,car
2020-03-06 20:18:40,255720,48.46702702702703,20:18:40,34,48,554.0,427.0,36.167500000000004,33.594824392161975,12,car
2020-03-06 20:18:41,255750,39.85066666666667,20:18:41,45,64,594.0,432.5,27.326555555555558,26.66518395002069,12,car
2020-03-06 20:18:42,255780,29.888,20:18:42,60,94,643.0,437.0,20.49491666666667,19.58353582905744,12,car
2020-03-06 20:18:43,255810,16.45211009174312,20:18:43,108,178,731.0,459.0,11.386064814814816,12.564852073727158,12,car
2020-03-06 20:18:44,255840,6.792727272727273,20:18:44,256,200,858.0,533.0,4.803496093750001,6.145771720325498,12,car
2020-03-06 20:11:50,243420,12.628732394366198,20:11:50,137,176,450.0,486.5,8.97587591240876,15.382472170738891,12,car
2020-03-06 20:11:51,243450,16.45211009174312,20:11:51,108,136,470.0,472.0,11.386064814814816,15.382472170738891,12,car
2020-03-06 20:11:52,243480,22.416,20:11:52,76,98,487.0,448.0,16.180197368421055,15.382472170738891,12,car
2020-03-06 20:11:53,243510,30.91862068965517,20:11:53,55,74,503.0,437.5,22.35809090909091,20.52910305833061,12,car
2020-03-06 20:11:54,243540,38.98434782608695,20:11:54,45,60,508.0,440.5,27.326555555555558,26.64565132039784,12,car
2020-03-06 20:11:55,243570,39.85066666666667,20:11:55,39,52,506.0,434.5,31.530641025641028,32.7094849133854,12,car
2020-03-06 20:11:56,243600,45.98153846153846,20:11:56,37,48,504.0,430.5,33.23500000000001,32.7094849133854,12,car
2020-03-06 20:11:57,243630,48.46702702702703,20:11:57,34,48,504.0,432.0,36.167500000000004,37.7206094948364,12,car
2020-03-06 20:11:58,243660,51.23657142857143,20:11:58,31,44,512.0,433.5,39.667580645161294,37.7206094948364,12,car
2020-03-06 20:11:59,243690,57.84774193548387,20:11:59,29,42,511.0,426.5,42.40327586206897,41.94367182819635,12,car
2020-03-06 20:12:00,243720,57.84774193548387,20:12:00,31,40,510.0,427.5,39.667580645161294,41.94367182819635,12,car
2020-03-06 20:12:01,243750,57.84774193548387,20:12:01,29,40,506.0,432.5,42.40327586206897,46.91054442911761,12,car
2020-03-06 20:12:02,243780,57.84774193548387,20:12:02,29,40,506.0,424.5,42.40327586206897,44.62676398302549,12,car
2020-03-06 20:12:03,243810,57.84774193548387,20:12:03,29,40,510.0,429.5,42.40327586206897,42.55511104577947,12,car
2020-03-06 20:12:04,243840,57.84774193548387,20:12:04,31,44,518.0,430.5,39.667580645161294,40.78404954955473,12,car
2020-03-06 20:12:05,243870,57.84774193548387,20:12:05,31,46,517.0,430.5,39.667580645161294,39.3999586911734,12,car
2020-03-06 20:12:06,243900,54.34181818181818,20:12:06,31,44,518.0,433.5,39.667580645161294,38.53213023277198,12,car
2020-03-06 20:12:07,243930,51.23657142857143,20:12:07,31,46,521.0,427.5,39.667580645161294,37.13960759313781,12,car
2020-03-06 20:12:08,243960,48.46702702702703,20:12:08,37,50,517.0,430.5,33.23500000000001,34.31681516026365,12,car
2020-03-06 20:12:09,243990,48.46702702702703,20:12:09,37,52,516.0,436.5,33.23500000000001,34.31681516026365,12,car
2020-03-06 20:12:10,244020,45.98153846153846,20:12:10,39,52,512.0,439.5,31.530641025641028,30.271819764539224,12,car
2020-03-06 20:12:11,244050,45.98153846153846,20:12:11,39,52,510.0,437.5,31.530641025641028,30.271819764539224,12,car
2020-03-06 20:12:12,244080,41.70418604651163,20:12:12,39,56,512.0,434.5,31.530641025641028,30.271819764539224,12,car
2020-03-06 20:12:13,244110,41.70418604651163,20:12:13,45,58,529.0,432.5,27.326555555555558,25.46655776351782,12,car
2020-03-06 20:12:14,244140,35.8656,20:12:14,47,70,563.0,435.5,26.16372340425532,25.46655776351782,12,car
2020-03-06 20:12:15,244170,28.923870967741934,20:12:15,60,90,613.0,440.0,20.49491666666667,20.503624940141776,12,car
2020-03-06 20:12:16,244200,21.869268292682925,20:12:16,82,126,675.0,451.0,14.99628048780488,15.231431677247858,12,car
2020-03-06 20:12:17,244230,14.12031496062992,20:12:17,124,212,776.0,472.0,9.916895161290324,10.018033596494822,12,car
2020-03-06 20:12:18,244260,7.410247933884297,20:12:18,254,192,862.0,521.0,4.841318897637796,5.410850061721391,12,car
2020-03-06 20:06:17,233430,9.488253968253968,20:06:17,180,224,428.0,513.0,6.8316388888888895,9.8813196059274,12,car
2020-03-06 20:06:18,233460,11.495384615384616,20:06:18,150,192,438.0,490.0,8.197966666666668,9.8813196059274,12,car
2020-03-06 20:06:19,233490,16.155675675675674,20:06:19,108,142,457.0,472.0,11.386064814814816,12.57051280236898,12,car
2020-03-06 20:06:20,233520,19.28258064516129,20:06:20,92,118,467.0,466.0,13.366250000000003,14.324898899963229,12,car
2020-03-06 20:06:21,233550,20.85209302325581,20:06:21,82,106,477.0,461.0,14.99628048780488,15.327392598072494,12,car
2020-03-06 20:06:22,233580,22.416,20:06:22,79,100,486.0,454.5,15.565759493670889,15.929596392905207,12,car
2020-03-06 20:06:23,233610,23.59578947368421,20:06:23,76,100,480.0,456.0,16.180197368421055,15.880054278914717,12,car
2020-03-06 20:06:24,233640,21.34857142857143,20:06:24,82,102,475.0,469.0,14.99628048780488,15.410096067664565,12,car
2020-03-06 20:06:25,233670,21.869268292682925,20:06:25,82,104,472.0,459.0,14.99628048780488,15.441642421593512,12,car
2020-03-06 20:06:26,233700,22.416,20:06:26,79,102,479.0,457.5,15.565759493670889,15.839183023985088,12,car
2020-03-06 20:06:27,233730,22.416,20:06:27,76,98,485.0,458.0,16.180197368421055,15.88480160314102,12,car
2020-03-06 20:06:28,233760,21.34857142857143,20:06:28,82,102,483.0,461.0,14.99628048780488,15.443577968215038,12,car
2020-03-06 20:06:29,233790,21.34857142857143,20:06:29,79,104,480.0,459.5,15.565759493670889,15.22620155549415,12,car
2020-03-06 20:06:30,233820,21.34857142857143,20:06:30,82,106,479.0,451.0,14.99628048780488,15.194943719339928,12,car
2020-03-06 20:06:31,233850,20.37818181818182,20:06:31,82,110,479.0,459.0,14.99628048780488,14.439588076951509,12,car
2020-03-06 20:06:32,233880,19.28258064516129,20:06:32,92,120,476.0,466.0,13.366250000000003,13.06539278742553,12,car
2020-03-06 20:06:33,233910,17.755247524752473,20:06:33,103,126,471.0,471.5,11.938786407766992,12.992734201786778,12,car
2020-03-06 20:06:34,233940,17.755247524752473,20:06:34,100,128,476.0,470.0,12.296950000000002,12.914129335659965,12,car
2020-03-06 20:06:35,233970,18.113939393939397,20:06:35,97,126,475.0,466.5,12.677268041237115,12.412461905495924,12,car
2020-03-06 20:06:36,234000,17.078857142857142,20:06:36,103,128,478.0,471.5,11.938786407766992,12.147214180809792,12,car
2020-03-06 20:06:37,234030,17.755247524752473,20:06:37,103,130,473.0,471.5,11.938786407766992,12.147214180809792,12,car
2020-03-06 20:06:38,234060,17.078857142857142,20:06:38,103,130,469.0,471.5,11.938786407766992,12.147214180809792,12,car
2020-03-06 20:06:39,234090,17.078857142857142,20:06:39,103,132,472.0,471.5,11.938786407766992,12.147214180809792,12,car
2020-03-06 20:06:40,234120,16.759626168224298,20:06:40,105,138,473.0,472.5,11.711380952380955,12.147214180809792,12,car
2020-03-06 20:06:41,234150,16.759626168224298,20:06:41,108,138,469.0,472.0,11.386064814814816,12.147214180809792,12,car
2020-03-06 20:06:42,234180,16.759626168224298,20:06:42,105,134,467.0,472.5,11.711380952380955,12.272243969558444,12,car
2020-03-06 20:06:43,234210,17.755247524752473,20:06:43,97,128,470.0,468.5,12.677268041237115,12.663328633734132,12,car
2020-03-06 20:06:44,234240,18.113939393939397,20:06:44,97,126,475.0,468.5,12.677268041237115,12.663328633734132,12,car
2020-03-06 20:06:45,234270,18.113939393939397,20:06:45,97,124,472.0,468.5,12.677268041237115,12.92482420228358,12,car
2020-03-06 20:06:46,234300,18.876631578947368,20:06:46,92,122,475.0,466.0,13.366250000000003,13.036594608544291,12,car
2020-03-06 20:06:47,234330,19.28258064516129,20:06:47,92,116,476.0,461.0,13.366250000000003,13.161212640125248,12,car
2020-03-06 20:06:48,234360,19.92533333333333,20:06:48,90,112,480.0,465.0,13.663277777777779,14.127551415145009,12,car
2020-03-06 20:06:49,234390,20.85209302325581,20:06:49,84,106,481.0,457.0,14.639226190476192,14.755663742528151,12,car
2020-03-06 20:06:50,234420,21.34857142857143,20:06:50,82,104,484.0,464.0,14.99628048780488,14.928376218445417,12,car
2020-03-06 20:06:51,234450,18.48742268041237,20:06:51,92,118,505.0,466.0,13.366250000000003,13.334635806678037,12,car
2020-03-06 20:06:52,234480,15.593739130434782,20:06:52,119,164,580.0,469.5,10.33357142857143,10.900729121325366,12,car
2020-03-06 20:06:53,234510,9.38890052356021,20:06:53,180,292,742.0,502.0,6.8316388888888895,7.783489264250273,12,car
2020-03-06 20:06:54,234540,6.897230769230769,20:06:54,270,182,867.0,534.0,4.554425925925926,3.3202352799661874,12,car
2020-03-06 18:36:40,2020-03-06 18:36:40,10.074606741573032,18:36:40,84,86,501.0,433.0,17.045327380952383,10.729524415670763,13,car
2020-03-06 18:36:41,2020-03-06 18:36:41,12.994782608695653,18:36:41,79,82,499.0,430.5,18.124145569620254,13.466954298541893,13,car
2020-03-06 18:36:42,2020-03-06 18:36:42,16.155675675675674,18:36:42,74,78,493.0,431.0,19.348750000000003,15.950056736637858,13,car
2020-03-06 18:36:43,2020-03-06 18:36:43,19.706373626373622,18:36:43,74,72,490.0,428.0,19.348750000000003,18.447817094877514,13,car
2020-03-06 18:36:44,2020-03-06 18:36:44,20.85209302325581,18:36:44,63,68,494.0,430.5,22.727103174603176,20.696785152172765,13,car
2020-03-06 18:36:45,2020-03-06 18:36:45,22.416,18:36:45,63,66,495.0,430.5,22.727103174603176,22.14801443097126,13,car
2020-03-06 18:36:46,2020-03-06 18:36:46,23.59578947368421,18:36:46,66,66,493.0,438.0,21.69405303030303,24.580048413954948,13,car
2020-03-06 18:36:47,2020-03-06 18:36:47,26.371764705882352,18:36:47,63,72,490.0,430.5,22.727103174603176,26.038694692434927,13,car
2020-03-06 18:36:48,2020-03-06 18:36:48,28.923870967741934,18:36:48,68,72,488.0,433.0,21.055992647058826,27.27723661336572,13,car
2020-03-06 18:36:49,2020-03-06 18:36:49,28.923870967741934,18:36:49,68,72,488.0,433.0,21.055992647058826,27.55849892740356,13,car
2020-03-06 18:36:50,2020-03-06 18:36:50,30.91862068965517,18:36:50,71,72,492.0,424.5,20.16630281690141,27.55849892740356,13,car
2020-03-06 18:36:51,2020-03-06 18:36:51,28.02,18:36:51,68,70,495.0,433.0,21.055992647058826,27.55849892740356,13,car
2020-03-06 18:36:52,2020-03-06 18:36:52,27.17090909090909,18:36:52,71,76,506.0,432.5,20.16630281690141,27.052866889032448,13,car
2020-03-06 18:36:53,2020-03-06 18:36:53,27.17090909090909,18:36:53,74,82,529.0,431.0,19.348750000000003,27.052866889032448,13,car
2020-03-06 18:36:54,2020-03-06 18:36:54,27.17090909090909,18:36:54,82,98,567.0,435.0,17.46106707317073,27.052866889032448,13,car
2020-03-06 18:36:55,2020-03-06 18:36:55,27.17090909090909,18:36:55,92,116,606.0,424.0,15.563125000000001,26.51316977389633,13,car
2020-03-06 18:36:56,2020-03-06 18:36:56,25.618285714285715,18:36:56,113,148,654.0,439.5,12.670862831858408,25.67439904468469,13,car
2020-03-06 18:36:57,2020-03-06 18:36:57,25.618285714285715,18:36:57,150,202,711.0,445.0,9.545383333333334,25.274544975300703,13,car
2020-03-06 18:36:58,2020-03-06 18:36:58,23.59578947368421,18:36:58,227,312,802.0,462.5,6.307522026431719,23.095207563117736,13,car
2020-03-06 18:36:59,2020-03-06 18:36:59,20.37818181818182,18:36:59,367,252,832.0,500.5,3.901382833787466,2.42359718862112,13,car
2020-03-06 18:35:25,2020-03-06 18:35:25,16.759626168224298,18:35:25,100,104,496.0,441.0,14.318075,16.32283136332318,13,car
2020-03-06 18:35:26,2020-03-06 18:35:26,19.706373626373622,18:35:26,82,90,497.0,435.0,17.46106707317073,21.024303050881457,13,car
2020-03-06 18:35:27,2020-03-06 18:35:27,22.416,18:35:27,71,78,497.0,426.5,20.16630281690141,23.97571021493913,13,car
2020-03-06 18:35:28,2020-03-06 18:35:28,27.17090909090909,18:35:28,60,66,495.0,421.0,23.863458333333334,27.2098030806156,13,car
2020-03-06 18:35:29,2020-03-06 18:35:29,29.888,18:35:29,50,60,506.0,424.0,28.63615,30.046646251125978,13,car
2020-03-06 18:35:30,2020-03-06 18:35:30,33.208888888888886,18:35:30,47,54,513.0,420.5,30.46398936170213,32.59860644221526,13,car
2020-03-06 18:35:31,2020-03-06 18:35:31,35.8656,18:35:31,45,52,514.0,427.5,31.817944444444446,36.23162421925375,13,car
2020-03-06 18:35:32,2020-03-06 18:35:32,39.85066666666667,18:35:32,45,50,511.0,429.5,31.817944444444446,36.90968259920972,13,car
2020-03-06 18:35:33,2020-03-06 18:35:33,38.98434782608695,18:35:33,45,50,503.0,427.5,31.817944444444446,36.90968259920972,13,car
2020-03-06 18:35:34,2020-03-06 18:35:34,37.36,18:35:34,45,52,502.0,434.5,31.817944444444446,36.90968259920972,13,car
2020-03-06 18:35:35,2020-03-06 18:35:35,37.36,18:35:35,47,54,501.0,428.5,30.46398936170213,36.90968259920972,13,car
2020-03-06 18:35:36,2020-03-06 18:35:36,37.36,18:35:36,50,54,507.0,430.0,28.63615,36.50137331382591,13,car
2020-03-06 18:35:37,2020-03-06 18:35:37,35.8656,18:35:37,50,58,517.0,424.0,28.63615,35.438156528267314,13,car
2020-03-06 18:35:38,2020-03-06 18:35:38,33.208888888888886,18:35:38,55,66,543.0,426.5,26.03286363636364,33.74094075854848,13,car
2020-03-06 18:35:39,2020-03-06 18:35:39,30.91862068965517,18:35:39,60,74,571.0,435.0,23.863458333333334,29.687296037684927,13,car
2020-03-06 18:35:40,2020-03-06 18:35:40,28.02,18:35:40,71,90,607.0,426.5,20.16630281690141,27.59952789953698,13,car
2020-03-06 18:35:41,2020-03-06 18:35:41,24.906666666666663,18:35:41,84,106,641.0,431.0,17.045327380952383,25.385052608576824,13,car
2020-03-06 18:35:42,2020-03-06 18:35:42,21.869268292682925,18:35:42,325,262,827.0,484.5,4.405561538461539,22.801060622206204,13,car
2020-03-06 18:35:43,2020-03-06 18:35:43,18.48742268041237,18:35:43,322,174,871.0,481.0,4.446607142857143,10.568939262142322,13,car
2020-03-06 18:33:56,2020-03-06 18:33:56,11.208,18:33:56,140,140,480.0,451.0,10.22719642857143,12.078872114594796,13,car
2020-03-06 18:33:57,2020-03-06 18:33:57,14.12031496062992,18:33:57,113,114,493.0,439.5,12.670862831858408,14.12045892204779,13,car
2020-03-06 18:33:58,2020-03-06 18:33:58,16.759626168224298,18:33:58,95,96,500.0,436.5,15.071657894736843,16.436238515372793,13,car
2020-03-06 18:33:59,2020-03-06 18:33:59,19.92533333333333,18:33:59,79,84,500.0,430.5,18.124145569620254,19.0671344104779,13,car
2020-03-06 18:34:00,2020-03-06 18:34:00,22.416,18:34:00,71,72,500.0,429.5,20.16630281690141,21.84669279612972,13,car
2020-03-06 18:34:01,2020-03-06 18:34:01,26.371764705882352,18:34:01,58,64,504.0,434.0,24.686336206896552,24.53148510208704,13,car
2020-03-06 18:34:02,2020-03-06 18:34:02,28.02,18:34:02,55,60,508.0,434.5,26.03286363636364,27.183305983625964,13,car
2020-03-06 18:34:03,2020-03-06 18:34:03,30.91862068965517,18:34:03,50,56,504.0,430.0,28.63615,31.72732916992718,13,car
2020-03-06 18:34:04,2020-03-06 18:34:04,34.48615384615385,18:34:04,50,52,506.0,422.0,28.63615,33.78974738393771,13,car
2020-03-06 18:34:05,2020-03-06 18:34:05,35.8656,18:34:05,45,50,511.0,429.5,31.817944444444446,35.51058485689013,13,car
2020-03-06 18:34:06,2020-03-06 18:34:06,38.98434782608695,18:34:06,47,48,502.0,428.5,30.46398936170213,36.46511882133274,13,car
2020-03-06 18:34:07,2020-03-06 18:34:07,38.98434782608695,18:34:07,45,48,504.0,427.5,31.817944444444446,36.8203965762081,13,car
2020-03-06 18:34:08,2020-03-06 18:34:08,38.98434782608695,18:34:08,47,48,502.0,422.5,30.46398936170213,36.84180467109075,13,car
2020-03-06 18:34:09,2020-03-06 18:34:09,39.85066666666667,18:34:09,50,48,500.0,424.0,28.63615,36.84180467109075,13,car
2020-03-06 18:34:10,2020-03-06 18:34:10,38.98434782608695,18:34:10,50,50,505.0,424.0,28.63615,36.84180467109075,13,car
2020-03-06 18:34:11,2020-03-06 18:34:11,38.98434782608695,18:34:11,50,50,505.0,424.0,28.63615,36.84180467109075,13,car
2020-03-06 18:34:12,2020-03-06 18:34:12,35.8656,18:34:12,47,52,508.0,428.5,30.46398936170213,36.48652563050812,13,car
2020-03-06 18:34:13,2020-03-06 18:34:13,37.36,18:34:13,47,52,508.0,428.5,30.46398936170213,36.48652563050812,13,car
2020-03-06 18:34:14,2020-03-06 18:34:14,35.8656,18:34:14,50,54,511.0,422.0,28.63615,35.94731670808833,13,car
2020-03-06 18:34:15,2020-03-06 18:34:15,35.8656,18:34:15,47,52,508.0,430.5,30.46398936170213,35.94731670808833,13,car
2020-03-06 18:34:16,2020-03-06 18:34:16,37.36,18:34:16,47,50,507.0,428.5,30.46398936170213,35.94731670808833,13,car
2020-03-06 18:34:17,2020-03-06 18:34:17,35.8656,18:34:17,50,56,518.0,430.0,28.63615,35.3795006273801,13,car
2020-03-06 18:34:18,2020-03-06 18:34:18,34.48615384615385,18:34:18,55,58,533.0,424.5,26.03286363636364,34.16717341379275,13,car
2020-03-06 18:34:19,2020-03-06 18:34:19,33.208888888888886,18:34:19,58,64,560.0,423.0,24.686336206896552,32.55738887703277,13,car
2020-03-06 18:34:20,2020-03-06 18:34:20,29.888,18:34:20,60,72,584.0,424.0,23.863458333333334,29.889171400157025,13,car
2020-03-06 18:34:21,2020-03-06 18:34:21,28.923870967741934,18:34:21,63,76,598.0,412.5,22.727103174603176,28.03633748526168,13,car
2020-03-06 18:34:22,2020-03-06 18:34:22,25.618285714285715,18:34:22,74,90,621.0,428.0,19.348750000000003,25.7015295739292,13,car
2020-03-06 18:34:23,2020-03-06 18:34:23,23.59578947368421,18:34:23,82,104,642.0,432.0,17.46106707317073,23.11081691293708,13,car
2020-03-06 18:34:24,2020-03-06 18:34:24,21.869268292682925,18:34:24,97,128,664.0,431.5,14.76090206185567,20.26774995238061,13,car
2020-03-06 18:34:25,2020-03-06 18:34:25,18.876631578947368,18:34:25,119,160,696.0,437.5,12.031995798319329,17.53805228268143,13,car
2020-03-06 18:34:26,2020-03-06 18:34:26,15.327179487179489,18:34:26,145,206,743.0,442.5,9.874534482758621,15.056597328585156,13,car
2020-03-06 18:34:27,2020-03-06 18:34:27,13.185882352941176,18:34:27,180,284,812.0,452.0,7.954486111111112,12.790745961580892,13,car
2020-03-06 18:34:28,2020-03-06 18:34:28,10.674285714285714,18:34:28,227,224,846.0,457.5,6.307522026431719,10.193562265845454,13,car
2020-03-06 18:31:00,2020-03-06 18:31:00,12.628732394366198,18:31:00,127,126,489.0,446.5,11.274074803149608,13.253509282762662,13,car
2020-03-06 18:31:01,2020-03-06 18:31:01,15.327179487179489,18:31:01,103,110,491.0,440.5,13.901043689320389,15.35702272689552,13,car
2020-03-06 18:31:02,2020-03-06 18:31:02,17.755247524752473,18:31:02,100,100,498.0,441.0,14.318075,17.245292014944084,13,car
2020-03-06 18:31:03,2020-03-06 18:31:03,19.706373626373622,18:31:03,90,90,495.0,434.0,15.908972222222223,19.06588009591314,13,car
2020-03-06 18:31:04,2020-03-06 18:31:04,20.85209302325581,18:31:04,82,86,491.0,435.0,17.46106707317073,21.73579987694,13,car
2020-03-06 18:31:05,2020-03-06 18:31:05,22.99076923076923,18:31:05,76,78,485.0,429.0,18.839572368421056,23.194133980878565,13,car
2020-03-06 18:31:06,2020-03-06 18:31:06,24.233513513513515,18:31:06,71,76,488.0,432.5,20.16630281690141,24.628465993928295,13,car
2020-03-06 18:31:07,2020-03-06 18:31:07,24.233513513513515,18:31:07,71,76,490.0,434.5,20.16630281690141,24.812389834145183,13,car
2020-03-06 18:31:08,2020-03-06 18:31:08,24.233513513513515,18:31:08,74,80,486.0,434.0,19.348750000000003,23.89431286146352,13,car
2020-03-06 18:31:09,2020-03-06 18:31:09,22.99076923076923,18:31:09,82,88,482.0,438.0,17.46106707317073,22.443032222023696,13,car
2020-03-06 18:31:10,2020-03-06 18:31:10,21.869268292682925,18:31:10,90,90,477.0,450.0,15.908972222222223,21.12718620287564,13,car
2020-03-06 18:31:11,2020-03-06 18:31:11,20.85209302325581,18:31:11,97,98,473.0,442.5,14.76090206185567,20.18366948961025,13,car
2020-03-06 18:31:12,2020-03-06 18:31:12,19.28258064516129,18:31:12,97,100,470.0,439.5,14.76090206185567,19.54093663760201,13,car
2020-03-06 18:31:13,2020-03-06 18:31:13,18.876631578947368,18:31:13,100,102,471.0,441.0,14.318075,19.384095417627535,13,car
2020-03-06 18:31:14,2020-03-06 18:31:14,19.28258064516129,18:31:14,97,100,474.0,442.5,14.76090206185567,19.384095417627535,13,car
2020-03-06 18:31:15,2020-03-06 18:31:15,19.706373626373622,18:31:15,95,98,477.0,446.5,15.071657894736843,19.68535677892268,13,car
2020-03-06 18:31:16,2020-03-06 18:31:16,19.706373626373622,18:31:16,97,104,476.0,445.5,14.76090206185567,19.801387204813484,13,car
2020-03-06 18:31:17,2020-03-06 18:31:17,18.876631578947368,18:31:17,108,106,471.0,440.0,13.257476851851854,18.635724223128012,13,car
2020-03-06 18:31:18,2020-03-06 18:31:18,17.755247524752473,18:31:18,105,108,472.0,449.5,13.636261904761906,17.72000179885315,13,car
2020-03-06 18:31:19,2020-03-06 18:31:19,17.410485436893204,18:31:19,113,114,473.0,445.5,12.670862831858408,17.31280804943064,13,car
2020-03-06 18:31:20,2020-03-06 18:31:20,17.078857142857142,18:31:20,119,116,470.0,448.5,12.031995798319329,16.97134389800531,13,car
2020-03-06 18:31:21,2020-03-06 18:31:21,16.45211009174312,18:31:21,116,120,468.0,447.0,12.343168103448276,16.514591752364513,13,car
2020-03-06 18:31:22,2020-03-06 18:31:22,15.869734513274336,18:31:22,121,120,466.0,446.5,11.833119834710745,15.530367098614114,13,car
2020-03-06 18:31:23,2020-03-06 18:31:23,15.869734513274336,18:31:23,116,118,463.0,444.0,12.343168103448276,15.530367098614114,13,car
2020-03-06 18:31:24,2020-03-06 18:31:24,16.759626168224298,18:31:24,119,120,466.0,456.5,12.031995798319329,14.0578585008882,13,car
2020-03-06 18:31:25,2020-03-06 18:31:25,15.869734513274336,18:31:25,116,118,463.0,447.0,12.343168103448276,12.292428817886824,13,car
2020-03-06 18:31:26,2020-03-06 18:31:26,16.155675675675674,18:31:26,119,118,467.0,445.5,12.031995798319329,10.237157085384409,13,car
2020-03-06 18:29:07,2020-03-06 18:29:07,29.888,18:29:07,55,60,502.0,432.5,26.03286363636364,34.16431125046493,13,car
2020-03-06 18:29:08,2020-03-06 18:29:08,33.208888888888886,18:29:08,47,56,508.0,438.5,30.46398936170213,34.16431125046493,13,car
2020-03-06 18:29:09,2020-03-06 18:29:09,34.48615384615385,18:29:09,47,54,513.0,428.5,30.46398936170213,34.16431125046493,13,car
2020-03-06 18:29:10,2020-03-06 18:29:10,37.36,18:29:10,45,50,511.0,427.5,31.817944444444446,36.03277866485593,13,car
2020-03-06 18:29:11,2020-03-06 18:29:11,39.85066666666667,18:29:11,45,50,511.0,429.5,31.817944444444446,36.75123835049663,13,car
2020-03-06 18:29:12,2020-03-06 18:29:12,37.36,18:29:12,45,50,509.0,429.5,31.817944444444446,36.75123835049663,13,car
2020-03-06 18:29:13,2020-03-06 18:29:13,37.36,18:29:13,45,52,506.0,427.5,31.817944444444446,36.75123835049663,13,car
2020-03-06 18:29:14,2020-03-06 18:29:14,37.36,18:29:14,50,54,507.0,432.0,28.63615,36.25781736558393,13,car
2020-03-06 18:29:15,2020-03-06 18:29:15,34.48615384615385,18:29:15,47,56,502.0,428.5,30.46398936170213,35.03968808675501,13,car
2020-03-06 18:29:16,2020-03-06 18:29:16,34.48615384615385,18:29:16,50,58,501.0,430.0,28.63615,35.03968808675501,13,car
2020-03-06 18:29:17,2020-03-06 18:29:17,34.48615384615385,18:29:17,50,58,505.0,430.0,28.63615,35.03968808675501,13,car
2020-03-06 18:29:18,2020-03-06 18:29:18,33.208888888888886,18:29:18,50,58,505.0,430.0,28.63615,35.03968808675501,13,car
2020-03-06 18:29:19,2020-03-06 18:29:19,35.8656,18:29:19,50,56,506.0,430.0,28.63615,35.03968808675501,13,car
2020-03-06 18:29:20,2020-03-06 18:29:20,34.48615384615385,18:29:20,50,58,501.0,430.0,28.63615,33.92200737119465,13,car
2020-03-06 18:29:21,2020-03-06 18:29:21,34.48615384615385,18:29:21,52,58,501.0,431.0,27.53475961538462,33.2169511143254,13,car
2020-03-06 18:29:22,2020-03-06 18:29:22,33.208888888888886,18:29:22,50,56,504.0,430.0,28.63615,32.667866621901,13,car
2020-03-06 18:29:23,2020-03-06 18:29:23,34.48615384615385,18:29:23,47,54,507.0,428.5,30.46398936170213,32.99901342153748,13,car
2020-03-06 18:29:24,2020-03-06 18:29:24,35.8656,18:29:24,50,56,508.0,430.0,28.63615,33.30887342033768,13,car
2020-03-06 18:29:25,2020-03-06 18:29:25,34.48615384615385,18:29:25,47,54,501.0,428.5,30.46398936170213,33.47588510801713,13,car
2020-03-06 18:29:26,2020-03-06 18:29:26,35.8656,18:29:26,47,56,500.0,430.5,30.46398936170213,33.53136007114518,13,car
2020-03-06 18:29:27,2020-03-06 18:29:27,34.48615384615385,18:29:27,50,54,501.0,430.0,28.63615,33.53136007114518,13,car
2020-03-06 18:29:28,2020-03-06 18:29:28,35.8656,18:29:28,50,54,503.0,430.0,28.63615,33.53136007114518,13,car
2020-03-06 18:29:29,2020-03-06 18:29:29,35.8656,18:29:29,50,54,505.0,435.0,28.63615,33.53136007114518,13,car
